lat,lon
54.003938,-1.504808
51.636707,-2.158766
52.765219,-1.237219
51.804982,-0.78302
53.82913,-1.34327
51.933585,0.979753
53.413179,-1.489503
51.516327,-0.123769
54.603595,-5.887022
53.449162,-2.74418
51.566349,-0.295
50.54294,-3.498424
51.516375,-0.175251
51.455116,-0.008812
50.36703,-4.177328
51.986463,-0.765564
53.832328,-2.334631
51.55807,0.072373
52.894526,-1.157299
53.252587,-2.124495
55.078014,-6.52121
51.703744,-3.899915
52.482547,-1.160037
51.016725,-0.934237
54.680514,-1.208198
51.581142,0.035548
51.195019,-4.100396
51.138103,0.267856
53.474126,-2.037475
51.344638,-2.960068
51.480584,-1.138649
54.599501,-7.305177
52.945107,-1.135586
52.060228,1.180063
54.947633,-1.436876
56.488635,-2.978717
53.487468,-2.914265
53.768852,-1.127074
55.899016,-4.25124
50.69304,-3.099012
51.829849,-1.837544
54.221498,-1.756602
51.55807,0.072373
50.819788,-0.52129
55.845969,-4.274144
51.519283,-0.133723
53.195786,-2.513655
54.92563,-6.339962
52.892729,-3.039517
57.517301,-1.938053
50.817307,-0.360512
51.322386,-2.180781
51.478718,-3.70761
53.361875,-2.288587
51.346283,1.398055
51.535966,-0.194644
53.527433,-2.191162
51.143991,0.850549
54.795112,-1.529331
51.143218,-0.49038
54.978446,-1.400901
54.982686,-1.685615
52.917034,-1.486322
51.536656,-0.11457
51.305334,-0.658655
53.386303,0.21194
54.615775,-1.30859
52.559638,-1.825647
53.565534,-2.890658
53.384496,-2.262866
51.49081,-2.624868
51.049041,0.508377
51.716205,-0.608391
51.546772,-0.370915
52.497598,-1.88409
51.446374,-0.151477
52.879813,-1.596929
51.410738,-0.835078
53.800543,-1.545999
53.288181,-3.211168
53.406335,-2.316114
51.491316,-0.166787
53.48462,-1.214237
53.049372,-1.404752
52.239498,-1.678598
50.812185,-1.886471
51.460362,-0.218598
50.967908,0.086473
52.073412,-1.364893
51.516327,-0.123769
51.501481,-3.161143
51.66921,-1.287703
51.458806,-0.916317
51.73154,-2.108463
50.887545,-0.32997
50.919145,-3.253626
51.719284,0.620393
53.777568,-0.342924
52.618821,0.74255
50.801295,-2.229589
54.524663,-1.350471
52.151866,1.163405
53.008117,-2.178499
50.831594,-0.121097
52.19502,-2.219723
51.032734,-3.134221
51.55218,-0.160086
53.732599,-1.655871
52.400149,-0.72958
50.83541,-0.173989
53.386286,-2.746661
51.517589,-0.192657
51.193878,-0.604476
53.747953,-0.339934
52.586434,-2.125813
53.270442,-2.121114
54.584939,-5.82651
51.37633,-2.114674
52.571623,1.11057
53.271285,-1.043926
52.916964,-1.50575
53.683181,-1.616878
53.486488,-2.094211
51.549101,-0.227625
51.463202,0.134729
51.564032,0.008798
51.852329,-2.23432
54.24306,-6.734306
51.472325,-0.609776
53.653125,-1.587314
0,0
53.504366,-1.329045
52.827567,-1.186394
51.723949,-4.028468
53.172282,-3.052083
51.023451,-3.109703
52.426629,-1.806921
51.501861,-0.470174
53.406192,-2.983191
51.609262,0.022536
50.825229,-0.330672
50.749481,-3.396978
50.971659,0.962779
53.909418,-2.34088
52.190171,-0.322981
51.425613,-0.009476
53.743753,-0.335293
53.460102,-2.349121
53.423577,-2.32208
52.125466,-2.83668
53.361839,-2.997422
53.92156,-1.819681
52.659341,-3.145848
52.559261,-1.67972
52.405104,-1.822214
53.854037,-3.001004
51.354887,-0.022382
51.504549,-0.332854
52.699645,-2.479795
52.466199,-1.886793
50.770216,0.290252
53.83307,-2.336248
53.048893,-3.000085
57.481332,-4.22395
50.814788,-0.51567
53.739397,-1.769809
53.41621,-2.23136
53.33075,-1.547064
53.592627,-2.310206
53.338703,-3.023795
53.327134,-3.100514
51.649581,-0.42245
51.59505,-0.385171
55.421723,-2.790657
50.727488,-1.824265
53.139855,-0.332392
51.956153,-0.256428
51.454724,-2.524653
50.893046,-1.447929
51.334221,-0.715146
51.397073,0.516376
50.825662,-1.80872
51.558283,-1.783583
51.943892,0.981164
51.510052,-0.143626
53.319095,-1.467057
51.573863,-0.12612
51.496287,-0.067527
52.485497,-1.729293
51.879977,-0.422926
52.045965,-0.798455
53.555937,-2.342936
51.462739,-3.45054
51.687175,-3.013995
52.040202,-0.699466
50.818562,-0.410951
51.566914,-1.76457
51.443745,-2.489246
51.584683,-3.222181
52.513666,-2.109567
52.679194,-2.43539
50.813087,-2.738074
53.654414,-2.182704
55.957673,-3.216035
53.239631,-2.5539
52.917306,-0.667763
51.479691,-3.158688
54.597979,-5.522335
53.389963,-2.265967
51.453534,-0.101517
51.13951,0.230726
54.577295,-1.235741
50.216152,-5.198214
51.847264,-2.273739
53.380169,-3.016477
51.117177,-0.188479
53.556425,-2.322818
52.05285,1.1467
51.741204,0.691951
55.748765,-4.644165
57.157729,-2.272133
53.750902,-1.689873
55.598576,-4.449882
53.5516,-0.488214
54.563765,-6.032507
54.649112,-5.693486
53.502721,-2.259255
51.602179,0.086107
57.132044,-2.1178
53.717224,-1.610023
53.541494,-2.099826
51.528974,-0.169514
53.84558,-1.603907
51.51514,-0.094748
51.572528,-0.421785
51.786937,1.14146
50.757547,-1.543858
51.59572,-2.93625
51.469495,-2.518963
53.065016,-3.556509
51.628717,-2.39984
50.676552,-3.397374
53.863291,-1.691476
54.963253,-1.47592
52.959581,-1.108918
54.970296,-1.520741
51.49905,-0.062209
51.805545,-0.787037
55.599195,-4.493128
52.484406,-1.811322
51.691336,-2.353044
51.664965,-4.723459
51.325984,-1.23805
54.583469,-5.900487
51.431346,-0.971429
53.906328,-1.690083
52.654408,-0.478413
51.457429,-1.020442
51.879741,0.075871
50.7279,-1.86358
52.880848,-1.288599
52.311858,-1.93763
50.867012,-2.59567
52.644519,-1.069457
53.855442,-1.546211
50.879369,0.016199
52.425924,-3.191464
52.131665,-1.002717
51.965663,-0.686282
51.501913,-0.116509
51.369933,-0.365418
54.995906,-3.022059
52.333618,-0.184908
51.804923,1.183668
51.624184,-0.602439
51.598855,-2.944471
51.670486,-1.283143
51.749629,-0.311373
51.019078,-0.457059
51.965495,-0.490728
51.646481,0.086868
51.118697,-0.86054
51.709184,-1.007445
51.368516,1.140682
51.51114,0.186114
50.373692,-4.12644
56.564154,-2.592712
50.983582,-0.958616
52.58365,-1.838658
51.063913,-4.085905
53.396091,-2.161999
50.915735,0.485165
53.475086,-2.54006
55.904458,-3.169055
54.570926,-1.301553
53.689225,-1.025657
51.857148,0.143335
54.114147,-3.232938
51.435694,-2.647522
51.30788,-0.163191
51.524565,-0.112042
51.580596,-0.667477
55.98217,-3.628545
52.37644,-2.309863
51.937679,-0.988302
51.499073,-0.262257
50.751993,-1.654877
50.876782,-0.002804
51.368885,1.129384
52.273278,-0.842106
52.29325,-1.530547
51.304591,-0.762754
52.194832,-2.2194
51.125917,-0.361759
51.278077,0.253407
51.751947,-0.343478
53.338586,-1.921656
53.44309,-2.276039
51.404855,-2.603267
52.988536,-0.025626
54.599936,-5.942182
53.907613,-2.776785
52.814364,-2.109602
51.5992,-1.421496
55.724806,-3.816725
52.305315,-1.128371
53.452512,-2.186774
56.029434,-3.358607
52.058841,-0.742552
54.548199,-1.241959
53.797431,-1.790612
50.598773,-3.460746
51.705065,-1.96242
52.211091,-2.185747
52.684946,-1.803093
51.585237,-0.329686
54.867934,-1.473326
52.640854,-2.444585
57.071507,-2.251627
51.402085,-2.569261
52.665432,-2.371672
51.156519,-0.221102
53.529977,-1.04508
51.513958,-0.126346
51.766523,0.0015
51.547478,-0.115378
51.56186,0.216335
52.036928,-3.967216
52.762782,1.529231
51.753883,-0.227762
51.335697,-0.634294
50.949291,-0.620796
52.788117,1.546806
55.848951,-4.199379
51.620245,0.01141
55.91618,-4.086361
54.10168,-6.252842
50.913571,-1.50723
52.723718,-2.4621
51.123746,0.251246
55.052412,-3.640192
55.444349,-4.623504
51.350793,0.110297
53.758007,-2.7007
53.645881,-2.31347
51.514877,-0.376146
51.406736,0.009029
53.645083,-1.760051
53.028964,-2.661073
51.185998,-0.605759
51.523061,-3.376464
50.21563,-5.286763
53.821804,-1.556904
50.992757,0.601309
51.602144,0.65694
53.284616,-3.838503
51.321329,-2.508922
53.533698,-2.284729
55.607729,-4.546756
50.879396,0.016172
51.430853,-0.873709
51.378858,-2.355562
53.224087,-0.545234
52.00697,-0.746672
52.417368,-1.940349
50.896922,-1.397049
51.983223,-0.496733
53.443296,-2.937616
50.81256,0.322546
51.349366,-0.046545
51.511314,-0.445662
54.5221,-2.319811
51.171932,-0.16459
53.785452,-1.590981
53.36208,-1.306322
56.195169,-3.059238
51.379061,-1.19744
51.589193,-0.882472
54.928178,-1.405034
55.820738,-4.074608
51.398341,-0.842663
51.556764,0.016268
54.091113,-1.39542
51.37706,0.101275
51.429244,-0.083276
53.443342,-2.91663
54.794115,-1.575783
51.625374,-0.187004
52.476379,-1.891007
52.877459,-1.493925
50.871526,-1.27362
53.491791,-2.241931
51.585441,-3.63997
54.620553,-5.931417
51.583608,-0.401115
51.460362,-0.218598
52.749529,-1.463186
51.516375,-0.175251
50.260553,-5.053282
51.554293,-0.173863
51.441903,-2.512074
52.522197,-1.999161
52.943896,-1.143379
53.764723,-1.569823
51.41893,-0.083319
53.389554,-2.157494
51.690561,-0.396126
53.215367,-3.055206
53.389783,-2.626506
52.756222,0.417697
52.672363,-2.430057
50.966361,-1.374661
54.98409,-1.425334
56.590139,-3.331
51.930594,-0.171383
51.072337,-1.79105
52.506184,-0.637547
54.066012,-2.832455
56.13922,-3.369124
52.942329,-1.449851
52.611133,-1.60539
50.458898,-4.455548
54.537441,-1.048084
51.739934,0.684937
55.899741,-4.401923
53.303166,-3.738075
50.284181,-3.777281
51.555933,-1.046542
55.78974,-3.061605
53.225573,-4.16367
50.979625,-1.391705
50.614028,-1.969333
56.488309,-2.934715
57.640058,-3.314024
51.487358,-0.143295
51.381747,1.362346
53.771309,-2.41518
52.451599,-2.058838
51.663062,-0.771971
53.464381,-2.243626
51.61068,0.626137
51.55092,-0.143449
53.679401,-1.500734
53.462217,-2.28011
55.605507,-4.618936
54.663951,-3.524538
53.927987,-2.882429
50.85893,0.583606
51.699157,-0.053718
54.64397,-3.190362
53.474372,-1.491435
50.984917,-1.468267
53.465487,-2.252687
50.945713,-1.45902
51.557993,-0.449134
52.883934,-1.280048
52.605523,-3.121331
51.560631,0.671545
53.912705,-0.165195
52.495188,-1.971824
51.534317,-0.687173
51.515787,-0.151324
55.077774,-3.675849
55.867408,-3.981968
55.923719,-4.42396
51.474645,-0.045517
51.427487,-0.178895
53.001755,-1.481253
52.72083,-1.360849
54.240923,-0.424696
52.20293,-2.112595
52.836997,0.861723
51.497303,-0.187466
51.742339,-3.260005
53.744888,-1.863181
51.463975,-0.304611
50.74061,-3.522343
59.933577,-1.311978
51.591299,0.354708
57.57052,-2.763323
51.520283,-0.438553
51.565905,0.221149
56.06825,-3.449591
53.57299,-0.552812
53.360672,-2.268925
52.456993,-2.145222
51.486611,-0.014786
52.262521,-2.150694
54.054103,-2.881755
52.01599,-1.378748
56.49618,-2.904291
50.725527,-3.491151
53.484306,-2.945257
53.882767,-1.616304
51.475661,-0.130378
51.466971,-0.179943
51.872428,0.577047
51.642355,-3.045453
51.111917,-0.750972
53.003105,-1.198224
51.431506,-0.536326
53.40814,-2.631243
51.607708,0.217784
50.931101,-0.182753
55.625756,-4.656651
51.89463,-0.504647
53.579365,-2.425394
51.533329,0.053081
53.548068,-2.637581
53.974556,-1.103906
51.577464,-0.065399
50.327904,-4.01112
53.795172,-1.497402
51.549604,-0.120699
50.798214,-1.081594
52.634921,-1.126609
51.523871,-0.173841
51.57025,0.170637
51.905654,-2.08205
53.173981,0.099071
50.85267,-0.98138
52.559704,-1.799258
50.844738,-1.069687
51.511263,-0.077616
53.376938,-2.226938
52.623315,-2.80831
57.581436,-2.307014
53.629979,-1.70951
51.000299,-1.388371
53.048893,-3.000085
51.469746,-0.096985
51.12337,0.957902
53.394883,-2.151423
53.58301,-1.47749
54.979238,-1.416013
54.688334,-5.89844
56.372834,-3.839372
51.551996,-1.722548
52.892326,-2.524699
51.617576,0.060664
53.617574,-0.172229
52.743337,1.258568
51.699936,-0.033205
50.915454,-0.786111
52.985259,-2.101366
50.908638,-2.995417
53.544278,-2.292679
52.515562,-1.459659
53.262286,-2.124314
51.584491,-0.140753
51.91531,-0.284
53.076114,-0.946133
51.856382,-1.404644
52.579229,-1.146459
51.156107,0.285471
52.24527,-0.898245
53.75371,-0.297966
51.507279,-0.124242
55.622142,-3.644057
51.538425,-0.103278
53.274064,-1.348296
51.433422,-0.464707
52.682287,0.939353
51.546152,-3.26137
51.394584,-0.44896
51.839243,-2.167993
50.64403,-4.268035
51.366014,-0.166839
53.402803,-3.082913
55.930621,-3.265671
51.480897,-0.610798
53.267063,-0.483272
54.780589,-1.573002
51.643685,-0.412638
51.646996,-0.438916
55.59608,-4.48722
54.248218,-1.057976
51.514265,-0.126391
51.601507,-0.195059
51.871729,-2.207655
55.168634,-6.70059
51.279551,-0.073999
54.997115,-1.750278
53.751525,-3.026393
53.359145,-2.268464
51.161469,-4.033037
56.227177,-2.687188
51.903465,-0.436582
54.565667,-1.209295
52.836328,-0.3766
51.506415,-0.138298
51.809905,-2.280791
50.147652,-5.072092
51.278595,-0.241282
53.989727,-1.076508
50.627455,-4.379764
51.551195,-1.725756
51.438091,-0.197653
51.518368,-0.133876
52.052072,0.991851
55.870824,-2.095744
52.588315,-2.114778
52.512993,-1.478257
50.899119,-1.399367
52.576613,-1.167951
54.997828,-1.432501
54.279091,-0.410614
54.51167,-5.898489
50.778731,-2.974804
51.461231,-2.494097
52.0452,0.952812
51.465534,-0.149047
50.95898,0.205477
51.272472,1.341722
51.477525,-0.86847
51.53713,-3.376787
52.456484,-1.363048
51.776948,-1.485118
51.37873,-0.111913
54.440437,-0.808868
51.256975,0.371464
51.335322,-0.26244
57.098717,-2.789334
51.619335,-0.107476
52.054627,1.220384
52.274596,0.137005
52.518453,-1.927996
51.626988,0.038161
51.448201,-2.575202
50.352706,-3.593075
51.036132,-3.063097
55.836758,-4.20399
52.906154,-1.125251
53.45266,-2.235414
53.546139,-0.050306
51.207707,0.294868
51.571903,-1.154687
54.647785,-5.672054
50.758015,-2.009021
51.768776,-0.315354
53.067894,-2.130587
50.36889,-4.140105
51.011224,-4.189891
55.861872,-4.256392
55.868634,-4.241903
57.255144,-2.387167
53.360247,-3.015717
53.356983,-3.026292
52.14051,-4.091264
51.882966,-0.170474
51.672825,-4.703232
52.370682,-1.548659
51.347346,-0.794414
51.200976,0.057193
50.785861,-0.715281
51.205978,-2.654114
52.341799,-1.578794
51.506692,-2.580607
51.117177,-0.188479
53.838835,-1.732747
55.138975,-3.353648
51.382792,-0.191035
51.441879,0.234609
53.293243,-2.970243
53.497143,-2.330477
57.483719,-4.1438
50.887427,-0.329474
52.058683,-1.369448
55.955017,-4.767548
51.526859,-0.035958
51.532724,-0.060419
53.064844,-3.021869
50.92257,-1.309518
51.658767,-1.582334
52.081628,-2.66264
52.208163,0.118593
53.439357,-2.221205
53.843112,-2.203527
57.155381,-2.463286
53.447782,-2.630943
51.349264,-2.978085
53.35075,-0.999258
54.597275,-7.051507
52.010918,-0.725813
58.476394,-4.418642
0,0
53.480611,-2.104505
53.547938,-1.518596
50.796306,-1.090599
54.851106,-3.380515
50.853604,-0.231231
53.388864,-2.918526
51.585237,-0.329686
51.819668,-0.825579
50.799745,-1.107404
51.413186,-2.494254
53.791634,-1.866371
53.612521,-2.193527
54.897426,-1.417914
53.167119,-2.229
51.999571,-4.997638
53.312487,-2.359441
52.717892,-1.204957
52.498869,-2.091285
55.886228,-3.703334
51.517823,-0.139188
51.438387,0.133399
52.205791,0.129984
51.885952,0.884252
50.398543,-4.021088
54.978347,-1.489522
52.346468,1.428799
53.091155,-2.431566
50.846761,-1.398704
55.61696,-4.494768
51.149088,0.867552
53.38131,-2.947724
52.534673,0.846157
51.866277,0.147197
52.728531,-1.751914
51.697912,-0.912295
53.559936,-1.457034
51.462608,-1.051064
52.929973,-1.125132
51.37442,-0.346163
53.825709,-1.62114
53.496159,-2.279414
53.470309,-1.079428
54.496703,-7.696371
51.876828,-0.410732
53.103356,-1.255166
51.22698,1.39832
54.585156,-6.634361
51.473876,-0.207877
51.693048,-0.280172
51.309106,0.935051
53.313671,-3.825716
55.463994,-4.63291
52.237785,-0.881531
52.427321,-1.925526
55.850534,-3.21914
53.401832,-1.456263
52.611161,-2.06343
51.375716,-0.091863
50.255282,-5.046106
54.969098,-1.396963
52.263337,-0.752337
51.595793,-0.567058
53.962389,-0.983382
50.84687,-1.140099
51.528584,-2.475351
53.75425,-2.708372
50.979033,-1.910494
51.605512,0.223861
52.23288,0.996078
53.49654,-2.261054
53.493508,-1.281058
51.347725,1.420181
51.748196,-1.237773
52.413682,-1.775236
51.629995,-0.270392
52.362665,-1.475271
51.830486,-2.249926
52.047583,-0.828772
55.887585,-3.644552
51.370739,0.590654
52.045012,0.754967
53.535593,-1.116126
54.849393,-1.817894
53.41748,-2.171485
50.831933,-0.393683
50.997012,-3.255382
51.722248,-1.18766
52.640854,-2.444585
51.620306,0.303594
51.36016,-0.153111
53.104792,-2.022364
51.563989,0.064101
51.252697,-1.602886
53.780097,-1.069764
54.595801,-5.93046
52.817024,-2.074217
51.128556,-1.733993
53.461289,-2.292153
53.828384,-2.23577
52.227154,-0.901183
50.842375,-1.121064
53.5941,-2.212056
52.850481,-1.558937
53.789566,-2.66897
55.756774,-4.188175
51.517494,-0.330652
54.610533,-1.570122
52.018899,-0.7886
50.480341,-4.445749
53.148885,-1.168119
57.723981,-3.287042
51.171928,-0.164563
51.454351,-0.29824
51.583186,-2.977039
51.461565,-2.598214
54.597108,-5.947059
54.568211,-1.979551
51.514059,-0.139471
53.629778,-2.148951
53.259366,-1.453664
52.718901,-2.729924
52.954089,0.858656
51.246065,-1.111918
50.831998,-0.277206
53.412557,-2.29069
50.724627,-1.864185
51.579239,-0.181494
52.959917,-1.222127
55.932911,-4.739166
51.476994,-0.124235
52.455355,-2.076767
50.712099,-2.078398
51.394049,-1.244495
51.882413,-2.103553
50.609403,-1.959189
52.4307,1.177743
50.909569,-1.502834
53.755846,-2.707197
51.491251,0.119343
51.381795,0.118019
56.45994,-2.96941
55.471456,-2.552064
51.483465,-0.254583
51.57093,-0.271351
52.129532,-4.007411
52.255717,-0.906015
53.716279,-1.575408
53.127357,-2.372688
51.861978,-4.303977
52.495878,-1.911727
51.808027,-0.79843
52.542621,-1.885771
51.187782,0.892038
53.506351,-2.238184
51.990532,-0.923731
51.516189,-0.131472
50.75649,-1.56614
54.478152,-6.530629
51.592508,-0.291941
51.50856,-0.140877
51.949136,-0.276359
51.220119,-0.499427
52.582713,-1.837126
53.055429,-1.332947
55.948254,-4.31906
51.527698,-0.092782
51.363823,-0.186133
51.022347,-0.356441
51.409897,0.536839
52.612912,-1.194911
53.867751,-1.187312
51.905654,-2.08205
52.373718,-2.712496
53.747493,-3.017545
53.775036,-1.627149
51.564504,0.591337
53.50526,-2.10146
57.577243,-3.895544
50.966762,-3.976747
50.833512,-0.160799
53.167119,-2.229
51.461734,-0.131149
51.512108,-0.198811
53.235792,-0.538288
51.754017,-1.293991
55.638936,-4.810919
53.326131,-1.517356
50.401929,-4.176338
54.964198,-1.476157
54.659592,-1.229051
53.300027,-1.452695
51.372911,0.06811
52.191937,0.174211
51.509417,-0.08291
52.378147,-1.391
54.968291,-1.551083
50.681545,-3.23477
50.410679,-3.578907
55.041336,-1.754432
52.018495,-0.71563
53.369529,-1.491617
53.395733,-2.612803
53.469316,-2.244078
52.828728,1.473133
51.8721,0.576419
53.530272,-2.477386
52.021733,-0.77653
53.441809,-1.504801
51.470448,-0.380186
52.51048,-2.162033
53.34826,-1.363645
58.956907,-3.304454
53.781718,-3.027388
53.434459,-2.230256
53.332422,-1.338938
51.462972,-2.519465
55.94939,-3.208553
52.429084,-1.843634
55.786168,-4.269174
53.098447,-1.115805
54.887945,-1.520951
52.61934,-2.048021
53.732796,-1.655763
53.366115,-2.081937
51.551382,-0.16084
50.925195,-1.307929
52.983508,-1.319281
55.863894,-4.245066
53.0233,-2.995795
52.70725,-2.754284
52.662722,-1.145662
51.559275,0.220939
52.046014,-2.415325
52.931703,-1.449703
51.805799,-0.022812
51.384323,-2.362157
55.855653,-4.141454
51.402269,-0.758108
55.012109,-1.586872
53.587349,-2.249441
52.481503,-1.941087
51.744243,-1.228009
55.169156,-1.624827
52.247714,-0.811909
55.809758,-4.299769
56.387763,-3.440409
53.588492,-2.436861
50.736993,-1.964783
51.873246,-0.437354
52.944714,-1.181624
50.780453,0.264351
50.49637,-3.525488
53.387606,-1.479193
53.328229,-2.231364
50.745515,-1.999551
51.042478,-3.313541
52.183807,-0.879009
53.08781,-2.465724
53.536869,-2.382796
52.711377,1.409284
53.154588,-1.186926
53.208996,-0.116496
51.758781,0.502618
52.611513,0.520563
51.177988,-1.265312
53.344121,-1.390472
52.781546,-1.585856
52.563117,-0.239081
50.721923,-1.902399
51.448222,-0.191516
53.583276,-0.640332
53.511041,-1.410172
51.534071,-2.481305
55.901675,-3.162077
55.381858,-2.651161
52.632799,-1.125337
51.548822,0.023662
55.930598,-4.345397
51.222813,1.381325
50.523512,-4.996262
51.450962,-2.51327
53.354787,-2.735653
53.837907,-1.71747
51.876441,0.566235
52.048085,-0.83048
50.917332,-1.516337
52.975338,-1.168208
55.781499,-3.557097
52.551345,0.086927
53.373072,-2.875303
51.614089,0.524088
53.79782,-2.312752
54.601634,-5.964505
51.645636,-3.960619
52.561579,-1.973994
52.249907,-0.94231
53.408783,-2.192179
53.043671,-1.188432
51.365825,-0.308491
52.25732,-0.841277
52.411547,-0.719387
51.203333,-0.635324
51.481162,-0.610401
51.498044,-3.156835
51.489439,-2.61723
50.863685,-2.159532
53.535314,-2.05132
52.562319,-2.045864
51.362425,-0.078154
53.36751,-1.492408
51.430897,-2.541771
53.587925,-1.839305
51.555798,-0.178174
51.59505,-0.385171
51.560014,-0.057556
51.395891,0.175195
52.536791,-2.198575
52.72576,-1.375021
51.555804,-0.30203
51.51376,-0.141587
51.877775,0.547915
51.405932,-1.997349
50.841325,-0.714781
51.494795,-0.541546
51.533954,-0.248298
52.578611,-0.26423
53.389634,-2.606686
50.908072,-1.300189
56.641539,-2.885282
53.85665,-1.906754
51.396361,-0.048051
51.277037,-0.838936
52.978553,-0.014612
51.604495,-0.41376
50.917034,-3.501818
52.241665,-3.378457
51.350862,0.5915
53.421176,-2.255659
53.394312,-3.10011
53.96043,-1.092336
51.361493,0.538501
51.364177,-0.108978
51.498445,-0.198586
51.31721,-0.169704
51.759754,-0.010276
50.733105,-3.799153
52.99629,-2.157293
54.624167,-1.292634
51.45935,-0.042917
51.907856,-0.420642
52.061525,-1.327429
51.719318,-2.654578
54.891726,-2.98805
51.629034,0.296436
53.38541,-2.859784
51.264404,0.067435
52.709468,-1.512433
51.421618,-3.281611
54.696816,-6.598086
53.612914,-2.100524
54.660391,-3.373621
51.503958,0.284536
50.722918,-3.534223
51.879503,0.87435
51.647599,0.072464
56.646338,-2.874925
57.148293,-2.136445
53.426551,-3.069114
54.552511,-6.005319
54.156325,-3.16652
51.733331,0.925621
54.597296,-5.890088
51.059154,-2.749971
51.576105,-0.097279
51.483494,-0.061212
52.665714,-1.152878
50.722143,-2.292908
53.437113,-1.446661
50.862731,0.539106
55.896929,-4.231891
51.790532,-0.666698
57.505728,-1.786428
51.43157,0.392366
51.21989,-2.977588
52.68481,-1.803042
50.89961,-1.395051
54.010983,-1.468636
53.473005,-2.125216
51.855598,-1.427885
55.862466,-4.243034
50.364114,-4.096216
51.408137,-2.51463
51.538425,-0.103278
52.458368,-1.953716
51.334525,-0.47374
54.650099,-5.924787
51.79574,-0.072952
51.672493,-0.964994
51.279616,-0.84604
51.515404,-0.134084
51.420384,0.767242
51.50726,-0.20638
52.091916,-1.934535
52.468767,-2.045833
50.436485,-3.686151
53.378021,-2.856058
51.755581,-2.286049
53.525121,-2.407262
53.962453,-2.012325
51.647133,-0.433028
53.381795,-2.574102
53.272946,-2.926205
51.640496,-0.357905
51.102424,1.212266
51.439936,-0.105897
51.450699,0.036275
51.399985,-2.053842
50.876255,0.614972
51.580721,-0.013834
51.515988,-0.133498
54.896923,-2.93552
51.514937,-0.195644
51.363832,-0.123286
54.90938,-1.420284
51.574951,-0.343138
54.394824,-0.704867
51.515813,-0.164608
51.37749,-0.810419
51.530784,-0.13543
52.44803,-0.109074
54.433491,-7.657406
51.465736,-3.193634
52.109716,-2.329484
53.346759,-2.82641
51.479767,-0.082872
53.035292,-0.589521
51.530784,-0.13543
53.614682,-2.207217
51.954648,-0.288706
52.829981,-1.634811
53.798107,-0.399038
51.415363,-0.074166
51.405204,-0.17492
50.927002,-1.398766
52.05285,1.1467
53.795667,-1.665086
51.214318,-0.802544
54.860349,-1.832036
51.603657,-0.415666
52.546412,-0.290026
50.859549,-1.278182
51.713636,-2.537487
52.825717,-1.633808
52.178468,0.122577
51.044327,-3.308229
51.586002,-2.962666
51.605512,0.223861
53.864776,-0.667308
51.363877,1.134028
52.58512,-4.095272
57.159649,-2.117954
51.524206,-0.095364
54.544363,-1.536084
53.51501,-1.127068
51.478551,-3.169373
53.356375,-2.165514
54.494595,-7.686973
53.503181,-2.652239
52.98394,-0.038513
55.870197,-3.183926
53.381951,-2.53679
54.876432,-6.263367
51.886766,-2.110298
51.545327,-0.079815
53.319082,-3.484354
52.790386,-1.991995
55.892705,-4.046238
57.145433,-5.7995
51.320879,-2.205399
52.941593,-1.18015
51.407319,-0.038655
0,0
50.976125,-1.719842
51.788947,-3.21688
54.57826,-0.976847
50.931591,-1.333092
52.251781,1.20961
52.412218,-1.510776
52.620081,-2.13588
51.428548,-1.863651
51.551195,-1.725756
51.79979,1.158558
53.302803,-1.508016
53.443637,-2.158146
53.700249,-2.714311
50.821018,-1.185619
51.572001,0.670278
53.816468,-3.033554
57.676682,-2.962737
50.718559,-1.873877
53.261265,-2.508698
52.436329,0.882086
51.895523,-2.229927
52.37982,-1.25043
53.224065,-0.545233
51.531719,0.105404
51.27203,0.418019
53.616562,-2.159321
50.923825,-1.387837
51.502445,-0.869798
53.336143,-0.954877
52.47813,-1.898659
51.313936,-0.126427
53.792102,-1.726729
51.49595,-0.408383
52.891516,-2.34581
55.909564,-3.149675
51.497821,-3.601598
51.972118,0.768184
53.374084,-2.779861
55.886941,-3.646315
51.833539,1.245283
53.35045,-3.004968
51.391767,-2.361222
54.545228,-7.198538
51.068087,-1.609704
51.455078,0.237125
51.338264,-0.474951
54.770478,-1.321981
52.196671,-2.216951
53.389631,-2.607242
51.608494,0.091018
53.421229,-2.326126
55.609852,-4.475579
51.880559,-2.070702
52.279822,-0.641158
53.571298,-2.879393
53.681834,-1.50231
50.484781,-3.549684
55.917815,-4.085313
51.604465,-0.411552
52.539813,-1.373196
54.759961,-1.313424
53.316636,-1.319099
54.689568,-7.648614
55.859808,-4.254754
52.24527,-0.898245
53.636343,-1.738007
55.978073,-4.05698
53.333225,-2.982563
55.846383,-4.186899
50.366449,-4.5228
55.911034,-3.500302
53.177944,-2.943863
51.237974,-0.587743
51.794821,-2.622422
55.047863,-2.397049
53.508787,-2.308749
53.0156,-1.124221
51.375538,0.489199
51.59386,-0.071604
51.528974,-0.169514
53.376346,-1.525267
51.516445,0.614527
53.477242,-1.494053
50.82571,-1.38489
53.059291,-0.790914
52.059836,1.242923
52.086611,-0.809799
53.699897,-2.804836
52.918616,-1.429181
51.305104,-0.768708
51.095985,-2.469128
53.512551,-2.706942
51.284437,1.094448
53.218558,-2.737435
50.737427,-3.071008
52.613488,-0.286572
52.427533,-1.891091
51.293544,-2.627535
51.317044,-0.741541
51.15656,-0.443483
